conversation_id,timestamp,sender,text,sentiment,answered,category
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:13,user,toplamda 50 kişi,HATA,HATA,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:57,user,en düşük fiyat önerilerinizi öğrenirsem daha iyi olur,HATA,HATA,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:26,user,açık kapalı fark etmez,HATA,HATA,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:48:05,user,kapalı alan olan var mı,HATA,HATA,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:48:41,user,tamam önerilerinizi inceleyim,HATA,HATA,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:51:28,user,resim ve video çekimi de istiyorum,HATA,,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:52:29,user,çekimler tören sırasında olacak,HATA,,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:52:59,user,fotoğraf ve video çekimi olacak,HATA,,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:53:34,user,en uygun olanları verebilirseniz sevinirim,HATA,,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T07:00:34,user,tekrar merhaba,HATA,,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T07:01:18,user,temenye quın garden için,HATA,,HATA
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T07:02:49,user,28 haziran akşam saatlerinde  yemek - pasta - ve fotoğraf video çekimi içinde 50 kişilik fiyat teklifi alabilir miyim,HATA,,HATA
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:31:11,user,Nişan,HATA,,HATA
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:32:12,user,Manisa Salihli 24 Haziran 2025 150 davetli,HATA,,HATA
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:32:36,user,Sadece mekan,HATA,,HATA
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:32:51,user,Hicbiri,HATA,,HATA
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:53:49,user,19 ekim sünnet düğünü salonu,HATA,,HATA
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:05,user,Kocaeli gebze,HATA,,HATA
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:29,user,350 400 pasta ö,HATA,,HATA
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:45,user,Mest5,HATA,,HATA
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:52,user,45 milyar,HATA,,HATA
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:55:16,user,Gebze sadece,HATA,,HATA
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:11:32,user,Düğün,HATA,,HATA
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:14:28,user,"Gaziantep Şahinbey de bir mekan arıyoruz. 100-450 civarlarında davetlimiz olacak, tahmini düğün tarihimize daha var ama ben şimdiden araştırmak istiyorum. Hizmette ise;Mekan, organizasyon, içecekler ama alkol asla olmayacak, fotoğraf ve video çekimi ve kuru pasta gibi ikramların olduğu bir mekan arıyorum.. Anlıyorsunuz değil mi beni?",HATA,,HATA
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:16:24,user,"Kapalı bir mekan arıyoruz ve bütçe bizim için önemli değil. Şık, görkemli bir mekan arıyoruz. Önerilerde bulunursanız sevinirim.",HATA,,HATA
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:17:22,user,Sence hangisi daha iyi? Karar vermekte zorlanıyorum.,HATA,,HATA
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:07:52,user,Kıyı bungalov,HATA,,HATA
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:08:05,user,Balayı,HATA,,HATA
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:08:19,user,Rize,HATA,,HATA
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:09:09,user,10.07.2025 göl kenarı 1000-5000 TL arası,HATA,,HATA
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:09:48,user,5000-10000 TL arası,HATA,,HATA
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:10:25,user,Deniz kenarı,HATA,,HATA
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:15:19,user,27 09 2025 günü kız isteme ve nişan töreni  ortalama 120 kişilik,HATA,,HATA
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:16:14,user,Hatay ili merkezde ikramlı kapalı alan,HATA,,HATA
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:17:45,user,Pasta meşrubat,HATA,,HATA
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:18:08,user,30000,HATA,,HATA
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:18:39,user,Evet,HATA,,HATA
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:19:03,user,Defne,HATA,,HATA
9f2120f9-66af-450e-b741-02e0095f1907,2025-06-11T12:52:45,user,Nişan,HATA,,HATA
9f2120f9-66af-450e-b741-02e0095f1907,2025-06-11T12:55:11,user,"Söz ve isteme bir arada olacak şekilde kuru pasta ve meyve suyuyla beraber istiyoruz . Ankara yenimahalle, Mamak , Çankaya da olabilir . Yaklaşık 150-200 davetli . Söz mekânında organizasyon fotoğrafını istiyorum . Tarih olarak 20 Temmuz",HATA,,HATA
9f2120f9-66af-450e-b741-02e0095f1907,2025-06-11T12:55:48,user,evet bakabilirsiniz,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:13,user,Düğün,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:38,user,trabzon araklı,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:46,user,15 kadım,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:57,user,200 davetli,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:05,user,pasta meşrubat,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:22,user,50,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:44,user,50 bin tl,HATA,,HATA
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:55,user,kapalı,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T15:59:57,user,Düğün,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:00:22,user,Ankara,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:00:31,user,Etiler orduevi,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:01:40,user,300 kişi yemekli 2026 ekim,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:02:28,user,Paket herşey dahil Etiler ordu evi,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:03:23,user,Fotoğrafçı canlı müzik düğün pastasi,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:04:08,user,Kişi başı 1000 tl,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:04:54,user,1250,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:05:22,user,Kisi başı 1500,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:07:22,user,Sayın Hera talebim Etiler orduevi,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:08:55,user,Tandoğan orduevi,HATA,,HATA
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:09:22,user,Aynı paket program,HATA,,HATA
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:13:52,user,Düğün,HATA,,HATA
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:30,user,İstabul Eyüp,HATA,,HATA
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:48,user,9 Kasım,HATA,,HATA
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:56,user,500 kişilik kokteyl,HATA,,HATA
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:06,user,düğün mekanı,HATA,,HATA
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:27,user,kapalı mekan,HATA,,HATA
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:37,user,120 bin,HATA,,HATA
9f21967e-3589-40cf-8023-6d342f58e416,2025-06-11T18:21:20,user,Düğün,HATA,,HATA
9f21967e-3589-40cf-8023-6d342f58e416,2025-06-11T18:21:36,user,Ankara Keçiören,HATA,,HATA
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:03:25,user,arkadaslarjmla gelmek istiyorum,HATA,,HATA
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:03:44,user,arkadaslarımla vakit gecirmek icin,HATA,,HATA
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:04:33,user,bakırkoyde ferah ve boyama yapabilecegim bir kafede,HATA,,HATA
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:05:20,user,2 kisiyiz pazartesi günü ve boyama yapmamıza izin verecek bir kafe,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:04:53,user,Düğün,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:05:23,user,Gelin bohcası fiyatlar,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:06:53,user,10 bin tl,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:07:01,user,Bütce,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:08:23,user,İl aksaray,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:09:14,user,Set takımı,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:10:26,user,Set oldun yeterli,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:11:19,user,İzmir'de gördüm bi set takımı,HATA,,HATA
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:12:44,user,Tüm izmir,HATA,,HATA
