conversation_id,timestamp,sender,text,sentiment,answered,category
9f1fb51c-a029-4691-973d-63772a5f82ab,2025-06-10T19:58:43,user,500,"sentiment=nötr 
","Anladım. Müşteri mesajlarını bir düğün analizi uzmanı gibi değerlendireceğim ve sadece botun mesajlara yanıtlayıp yanıtlamadığını [""Evet"" / ""Hayır""] şeklinde aktaracağım.  

""Gönderici: user - Mesaj: 500""  mesajını analiz ediyorum. 

[Hayır] 


  Lütfen buğüm için daha fazla müşteri mesajı verin.  

","konu=[Bütçe]  
"
9f1fb51c-a029-4691-973d-63772a5f82ab,2025-06-10T19:59:37,user,Adıyaman Kahta köşk düğün salonu,"sentiment=nötr 
","[Hayır] 
","konu=[Mekanın Adı, Mekan Türü, Mekan Konumu] 
"
9f1fb55f-544f-4c63-bcf0-4bba9aa984d5,2025-06-10T19:56:19,user,Kına,"sentiment=nötr 
","[Hayır] 
","konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f1fb55f-544f-4c63-bcf0-4bba9aa984d5,2025-06-10T19:56:45,user,Abiye istiyorum,"sentiment=pozitif 
","[Evet] 
","konu=[Abiye] 
"
9f1fb55f-544f-4c63-bcf0-4bba9aa984d5,2025-06-10T19:57:43,user,İstanbul Türkiye bütçe 4000 bin TL,"sentiment=nötr 
","Evet 
","konu = [Etkinlik Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler, Bütçe ve Kapasiteyle İlgili Kelimeler] 
"
9f1fb55f-544f-4c63-bcf0-4bba9aa984d5,2025-06-10T19:58:51,user,Bağcılar Esenler,"Sentiment: Nötr 
","[Hayır] 
","Konu: =  [İlçe, Semt] 
"
9f1fb55f-544f-4c63-bcf0-4bba9aa984d5,2025-06-10T19:59:32,user,Ok,"Sentiment: Nötr 
","Hayır  
","konu=[Hizmet Türüyle İlgili Kelimeler]  
"
9f1fb55f-544f-4c63-bcf0-4bba9aa984d5,2025-06-10T20:01:01,user,Peki uygun fiyata olnine site bula bilirmisib,"sentiment=nötr 
","[Evet] 
","konu = [ Fiyat, Uygun fiyat ] 
"
9f1fc574-98e7-4e66-b86c-e77c51347f3b,2025-06-10T20:41:04,user,Düğün,"sentiment=nötr 
","[Evet] 
","konu=[ Etkinlik Türüyle İlgili Kelimeler ] 
"
9f1fc574-98e7-4e66-b86c-e77c51347f3b,2025-06-10T20:41:54,user,2025.11.15,"sentiment=nötr 
","Tamam, müşteri mesajlarını analiz edebilirim.   Lütfen mesajları bana birer birer verin. 

Her mesaj için ""Evet / Hayır"" formatında yanıt verip vermediğimin de izini bırakacağım. 

","konu=[Tarih] 
"
9f1fc574-98e7-4e66-b86c-e77c51347f3b,2025-06-10T20:42:23,user,Düğün mekanı,"Sentiment: Nötr 
","[Evet] 
","konu = [Düğün Mekanı ]  
"
9f1fd866-240c-42d0-a3b5-84133bcba6fb,2025-06-10T21:34:31,user,Merbah,"Sentiment: Nötr 

","[Hayır] 
","konu=[Hizmet Türüyle İlgili Kelimeler] 
"
9f1fd866-240c-42d0-a3b5-84133bcba6fb,2025-06-10T21:35:06,user,Şeşi,"sentiment=nötr 
","[Hayır] 
","Konu =  [Etkinlik Türüyle İlgili Kelimeler] 
"
9f1fd866-240c-42d0-a3b5-84133bcba6fb,2025-06-10T21:36:02,user,https://images.app.goo.gl/cid7SnWHy1pyLv118,"sentiment=nötr 
","Hayır 

","konu=[Düğün salonu, düğün mekanı] 
"
9f1fda47-f4d0-4293-ac53-8b46ff243af4,2025-06-10T21:39:15,user,Nişan,"sentiment=pozitif 
","[Hayır]  
","konu=[Nişan organizasyonu] 
"
9f1fda47-f4d0-4293-ac53-8b46ff243af4,2025-06-10T21:41:31,user,Nişanlık beğenmiştim de onu,"sentiment=nötr 
",[Hayır],"konu = [Nişan] 
"
9f1fda47-f4d0-4293-ac53-8b46ff243af4,2025-06-10T21:41:40,user,Fiyatı ne kadar,"Sentiment: Nötr 
","[Evet]  
","konu=[Fiyat] 
"
9f208c53-9dd0-4a3c-bcfc-2e880230d355,2025-06-11T05:57:04,user,Düğün,"Sentiment: Nötr 
","Cevap: [Çeşitli gönderiler] 


Devamını göster 
","konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f208c53-9dd0-4a3c-bcfc-2e880230d355,2025-06-11T05:57:48,user,23.08.25 pastalı olcak 600 kişi,"sentiment=nötr 
","[Hayır] 
","konu = [Etkinlik Türüyle İlgili Kelimeler, Tarih ve Zamanla İlgili Kelimeler,  İkram ve Menüyle İlgili Kelimeler,  Mekar ve Kapasiteyle İlgili Kelimeler] 
"
9f208c53-9dd0-4a3c-bcfc-2e880230d355,2025-06-11T05:58:15,user,Konya da olacak,"Sentiment: Nötr 
","[Hayır] 
","konu=[Mekân ve Lokasyon] 
"
9f208c53-9dd0-4a3c-bcfc-2e880230d355,2025-06-11T05:58:35,user,100,"Sentiment: Nötr 
","Anladım.  Her mesaj grubunu yanıtlayıp yanıtlamadığına,  ""Evet""  ya da ""Hayır"" ile karşılık vereceğim.  Lütfen mesajları bana birer birer gönderin. 

","konu=[Bütçe] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:30,user,merhaba,"Sentiment: Nötr 
","Cevap formatı: [Evet / Hayır] 


 **Cevap:** [Evet] 
","konu=Doğrudan Konu Belirtilmemiştir 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:43:47,user,okulumuzun mezuniyet töreni için fiyat almak istiyorum,"Sentiment: Pozitif 
","Evet 
","konu = [Etkinlik Türüyle İlgili Kelimeler]
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:12,user,istanbul tuzla,"sentiment=nötr 
","[Hayır] 
","konu=[Mekan ve Lokasyonla İlgili Kelimeler] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:19,user,28-29 haziran,"Sentiment = Nötr 
","[Hayır] 
","konu = [Oda, Tarih ] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:44:59,user,yemek ve pasta,"Sentiment: Nötr 
","Evet 
","konu=[ yemek, pasta ]  
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:13,user,toplamda 50 kişi,"Sentiment: Nötr 
","Cevap formatı: [Evet / Hayır] 


```
Bot: 
```
","konu=[Davetli sayısı] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:45:57,user,en düşük fiyat önerilerinizi öğrenirsem daha iyi olur,"sentiment=nötr 
","Evet 
","konu = [Bütçe ve Kapasiteyle İlgili Kelimeler] 



"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:46:26,user,açık kapalı fark etmez,"sentiment=nötr 
","[Hayır] 
","konu=[Mekanın Kapalı-Açık Özelliği] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:48:05,user,kapalı alan olan var mı,"sentiment=nötr 
","[Evet] 
","konu=[Mekan Tipi] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:48:41,user,tamam önerilerinizi inceleyim,"sentiment=nötr 
","Hayır 
","konu = [Öneriler] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:51:28,user,resim ve video çekimi de istiyorum,"sentiment=pozitif 
",,"konu=[Video & Fotoğraf Çekimi]  
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:52:29,user,çekimler tören sırasında olacak,"Sentiment: Nötr 
",,"konu = [Etkinlik Türüyle İlgili Kelimeler] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:52:59,user,fotoğraf ve video çekimi olacak,"sentiment=pozitif 
",,"konu=[Hizmet Türüyle İlgili Kelimeler] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T06:53:34,user,en uygun olanları verebilirseniz sevinirim,"Sentiment: Pozitif 
",,"konu=[Uygun fiyat, organizasyon]  
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T07:00:34,user,tekrar merhaba,"sentiment=nötr 
",,"konu = [] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T07:01:18,user,temenye quın garden için,"sentiment=pozitif 
",,"konu=[Mekan] 
"
9f209ce4-52c0-4749-87a6-4dd467d90ad3,2025-06-11T07:02:49,user,28 haziran akşam saatlerinde  yemek - pasta - ve fotoğraf video çekimi içinde 50 kişilik fiyat teklifi alabilir miyim,"sentiment=pozitif 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Hizmet Türüyle İlgili Kelimeler, Tarih, Zaman ve Lokasyon ile İlgili Kelimeler,Kapasite, Etkinlik Fiyatı]     
"
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:31:11,user,Nişan,"sentiment = nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 


"
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:32:12,user,Manisa Salihli 24 Haziran 2025 150 davetli,"sentiment = nötr 
",,"konu=[
Etkinlik Türü,
Mekanın Yeri,
Tarih
Davetli Sayısı
]
"
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:32:36,user,Sadece mekan,"Sentiment: Nötr 
",,"konu = [Mekan] 
"
9f20adf9-c1fe-48cf-9764-9295851df285,2025-06-11T07:32:51,user,Hicbiri,"Sentiment: Nötr 
",,"konu = [] 
"
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:53:49,user,19 ekim sünnet düğünü salonu,"Sentiment: Nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Tarih ve Zamanla İlgili Kelimeler] 
"
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:05,user,Kocaeli gebze,"sentiment=nötr 
",,"komu=[Mekan ve Lokasyonla İlgili Kelimeler] 
"
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:29,user,350 400 pasta ö,"sentiment=nötr 
",," konu = [Pasta] 
"
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:45,user,Mest5,"Sentiment: Nötr 
",,"Konu = [Etkinlik Türü, Hizmet Türü, Mekan ve Lokasyon, Tarih ve Zaman, Bütçe ve Kapasite, İkram ve Menü] 
"
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:54:52,user,45 milyar,"Sentiment: Nötr 
",,"konu=[Bütçe] 
"
9f20b600-d0ba-4b3b-8a79-fbc063130a19,2025-06-11T07:55:16,user,Gebze sadece,"Sentiment: Nötr 
",,"konu=[Mekan ve Lokasyon]    
"
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:11:32,user,Düğün,"sentiment=nötr 
",,"konu = [Etkinlik Türüyle İlgili Kelimeler] 
"
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:14:28,user,"Gaziantep Şahinbey de bir mekan arıyoruz. 100-450 civarlarında davetlimiz olacak, tahmini düğün tarihimize daha var ama ben şimdiden araştırmak istiyorum. Hizmette ise;Mekan, organizasyon, içecekler ama alkol asla olmayacak, fotoğraf ve video çekimi ve kuru pasta gibi ikramların olduğu bir mekan arıyorum.. Anlıyorsunuz değil mi beni?","sentiment=pozitif 
",,"konu = [Etkinlik Türüyle İlgili Kelimeler,  Hizmet Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler, Tarih ve Zamanla İlgili Kelimeler, Bütçe ve Kapasiteyle İlgili Kelimeler, İkram ve Menüyle İlgili Kelimeler ]
"
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:16:24,user,"Kapalı bir mekan arıyoruz ve bütçe bizim için önemli değil. Şık, görkemli bir mekan arıyoruz. Önerilerde bulunursanız sevinirim.","sentiment=pozitif 
",,"konu=[Kapalı mekan,  Görkemli mekan, Şık mekan] 
"
9f20bc62-12c6-45de-ac67-15fbdb278451,2025-06-11T08:17:22,user,Sence hangisi daha iyi? Karar vermekte zorlanıyorum.,"sentiment=nötr 
",,"konu = [Etkinlik Türüyle İlgili Kelimeler, Hizmet Türüyle İlgili Kelimeler]  
"
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:07:52,user,Kıyı bungalov,"sentiment=nötr 
",,"konu = [Mekan Tipi] 
"
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:08:05,user,Balayı,"sentiment=pozitif 
",,"konu = [Balayı] 
"
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:08:19,user,Rize,"sentiment=nötr 
",,"konu=[Mekanın Lokasyonu] 
"
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:09:09,user,10.07.2025 göl kenarı 1000-5000 TL arası,"sentiment= nötr 
",,"konu= Etkinlik Türü, Mekan ve Lokasyon, Tarih, Bütçe 
"
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:09:48,user,5000-10000 TL arası,"Sentiment: Nötr 
",,"konu=[Bütçe ve Kapasiteyle İlgili Kelimeler] 
"
9f20d064-7c3a-4319-969d-8861296da451,2025-06-11T09:10:25,user,Deniz kenarı,"sentiment=pozitif 
",,"konu=[Mekan ve Lokasyonla İlgili Kelimeler] 
"
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:15:19,user,27 09 2025 günü kız isteme ve nişan töreni  ortalama 120 kişilik,"sentiment=pozitif 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Tarih ve Zamanla İlgili Kelimeler, Davetli Sayısı] 
"
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:16:14,user,Hatay ili merkezde ikramlı kapalı alan,"Sentiment: Nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler,  ] 
"
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:17:45,user,Pasta meşrubat,"sentiment=nötr 
",,"konu=[Ikram ve Menüyle İlgili Kelimeler] 
"
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:18:08,user,30000,"Sentiment: Nötr 
",,"konu=[Bütçe] 
"
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:18:39,user,Evet,"sentiment=pozitif 
",,"konu = [Etkinlik Türüyle İlgili Kelimeler] 
"
9f211352-2622-4515-ba21-855cad8650a7,2025-06-11T12:19:03,user,Defne,"sentiment=nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Hizmet Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler, Tarih ve Zamanla İlgili Kelimeler, Bütçe ve Kapasiteyle İlgili Kelimeler, İkram ve Menüyle İlgili Kelimeler] 
"
9f2120f9-66af-450e-b741-02e0095f1907,2025-06-11T12:52:45,user,Nişan,"sentiment=pozitif 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f2120f9-66af-450e-b741-02e0095f1907,2025-06-11T12:55:11,user,"Söz ve isteme bir arada olacak şekilde kuru pasta ve meyve suyuyla beraber istiyoruz . Ankara yenimahalle, Mamak , Çankaya da olabilir . Yaklaşık 150-200 davetli . Söz mekânında organizasyon fotoğrafını istiyorum . Tarih olarak 20 Temmuz","Sentiment: Pozitif 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Hizmet Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler, Tarih ve Zamanla İlgili Kelimeler, Davetli Sayısı, İkram ve Menüyle İlgili Kelimeler] 
"
9f2120f9-66af-450e-b741-02e0095f1907,2025-06-11T12:55:48,user,evet bakabilirsiniz,"sentiment=nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:13,user,Düğün,"Sentiment: Nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:38,user,trabzon araklı,"Sentiment: Nötr 
",,"konu=[Mekan ve Lokasyon] 
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:46,user,15 kadım,"sentiment=nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:56:57,user,200 davetli,"sentiment=nötr 
",,"konu=[Davetli sayısı]
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:05,user,pasta meşrubat,"sentiment=nötr 
",,"konu=[İkram ve Menü] 
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:22,user,50,"sentiment=nötr 
",,"Konu: [Bütçe ve Kapasite] 
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:44,user,50 bin tl,"Sentiment: Nötr 
",,"konu=[Bütçe] 
"
9f216298-e98d-4d12-b3d8-a42064b21293,2025-06-11T15:57:55,user,kapalı,"Sentiment: Nötr 
",,"konu=[Mekan Türü] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T15:59:57,user,Düğün,"Sentiment: Nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:00:22,user,Ankara,"sentiment=nötr 
",,"konu=[Mekan ve Lokasyonla İlgili Kelimeler] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:00:31,user,Etiler orduevi,"Sentiment: Nötr 
",,"konu=[Mekan ve Lokasyon] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:01:40,user,300 kişi yemekli 2026 ekim,"sentiment=nötr 
",,"konu = 
* Etkinlik Türü
* Davetli Sayısı
* Tarih 

"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:02:28,user,Paket herşey dahil Etiler ordu evi,"Sentiment: Nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler]
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:03:23,user,Fotoğrafçı canlı müzik düğün pastasi,"sentiment=nötr 
",,"konu=[Fotoğrafçı, Düğün Pastası ,Canlı Müzik] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:04:08,user,Kişi başı 1000 tl,"sentiment=nötr 
",,"konu=[Bütçe ve Kapasite] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:04:54,user,1250,"sentiment=nötr 
",,"konu = [Bütçe] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:05:22,user,Kisi başı 1500,"sentiment=nötr  
",,"konu=[Bütçe ve Kapasiteyle İlgili Kelimeler] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:07:22,user,Sayın Hera talebim Etiler orduevi,"sentiment=nötr 
",,"konu = [Etkinlik Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:08:55,user,Tandoğan orduevi,"sentiment=nötr 
",,"konu=[Mekan ve Lokasyonla İlgili Kelimeler] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:09:22,user,Aynı paket program,"sentiment=nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler]

"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:13:52,user,Düğün,"Sentiment: Nötr 
",,"konu=[Düğün, Düğün salonu, Düğün mekanı]  
 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:30,user,İstabul Eyüp,"Sentiment: Nötr 
",,"konu=[Mekan ve Lokasyonla İlgili Kelimeler] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:48,user,9 Kasım,"sentiment=nötr 
",,"konu=[Tarih ve Zamanla İlgili Kelimeler] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:56,user,500 kişilik kokteyl,"sentiment=nötr 
",,"konu=[Hizmet Türüyle İlgili Kelimeler, İkram ve Menüyle İlgili Kelimeler]  
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:06,user,düğün mekanı,"sentiment=nötr 
",,"konu=[Mekan ve Lokasyon] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:27,user,kapalı mekan,"sentiment=nötr 
",,"konu=[Mekan Türü] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:37,user,120 bin,"Sentiment: Nötr 
",,"Konu: [Bütçe] 
"
9f21967e-3589-40cf-8023-6d342f58e416,2025-06-11T18:21:20,user,Düğün,"Sentiment: Nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f21967e-3589-40cf-8023-6d342f58e416,2025-06-11T18:21:36,user,Ankara Keçiören,"sentiment=nötr 
",,"konu = [İlçe (Keçiören)] 
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:03:25,user,arkadaslarjmla gelmek istiyorum,"Sentiment: Pozitif 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler]  
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:03:44,user,arkadaslarımla vakit gecirmek icin,"sentiment=pozitif 
",,"konu = [Etkinlik Türüyle İlgili Kelimeler] 
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:04:33,user,bakırkoyde ferah ve boyama yapabilecegim bir kafede,"Sentiment: Pozitif 
",,"konu = [Mekanın Belirli Özellikleri, Lokasyon Konusu]  
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:05:20,user,2 kisiyiz pazartesi günü ve boyama yapmamıza izin verecek bir kafe,"Sentiment: Pozitif 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Hizmet Türüyle İlgili Kelimeler, Tarih ve Zamanla İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler, Davetli Sayısıyla İlgili Kelimeler] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:04:53,user,Düğün,"Sentiment: Nötr  
",,"konu=[Etkinlik Türüyle İlgili Kelimeler] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:05:23,user,Gelin bohcası fiyatlar,"sentiment=nötr 
",,"konu=[Gelin bohçası fiyatlar] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:06:53,user,10 bin tl,"Sentiment: Nötr 
",,"Konu: [Bütçe] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:07:01,user,Bütce,"sentiment=nötr 
",,"konu = [Bütçe] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:08:23,user,İl aksaray,"sentiment=nötr 
",,"konu = [İl] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:09:14,user,Set takımı,"sentiment=nötr 
",,"konu=[Set Tanımı/ Kapsamı] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:10:26,user,Set oldun yeterli,"Sentiment: Negatif 
",,"konu=[Ücret oranı ]  
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:11:19,user,İzmir'de gördüm bi set takımı,"Sentiment: Nötr 
",,"konu=[Mekanlar'ı İzmir] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:12:44,user,Tüm izmir,"sentiment=nötr 
",,"konu=[İzmir] 
"
